id,hotel,reader,helpful,overall,value,room,location,clean,check,service,business,target
30438,hotel_112307,3,3,5,5,5,5,5,5,5,5,good
20213,hotel_275858,6,4,4,5,5,3,4,4,3,4,good
7885,hotel_611703,15,15,5,5,4,4,4,5,5,4,good
36229,hotel_208210,-1,-1,5,4,5,4,5,5,5,5,good
49309,hotel_149397,3,3,5,5,4,5,5,5,5,5,good
40370,hotel_638765,1,0,4,4,4,4,5,4,5,3,good
16743,hotel_259330,7,3,1,1,2,1,1,1,1,1,good
21315,hotel_230908,2,1,5,5,5,5,5,4,5,4,good
30185,hotel_120380,1,1,4,5,4,4,4,3,3,3,good
53011,hotel_255674,2,2,5,5,5,5,5,5,5,5,good
38440,hotel_301923,-1,-1,5,4,5,5,5,5,5,4,good
7786,hotel_256661,-1,-1,4,5,4,5,5,5,4,4,good
11555,hotel_255863,1,1,5,4,5,4,5,4,4,3,good
19406,hotel_302392,4,3,4,4,5,5,5,4,5,5,good
48619,hotel_559726,-1,-1,4,5,4,5,5,5,5,5,good
46257,hotel_281071,3,3,5,5,5,5,5,4,5,5,good
18054,hotel_126260,11,8,4,4,5,4,5,4,3,4,good
10726,hotel_149920,3,2,4,3,4,5,5,5,4,4,good
36166,hotel_559387,-1,-1,4,4,5,4,5,4,5,5,good
43847,hotel_583280,1,1,5,5,5,3,5,5,5,4,good
42313,hotel_580687,4,3,5,5,5,5,5,5,5,5,good
30793,hotel_218524,12,12,5,5,5,5,5,5,5,5,good
3792,hotel_478252,8,8,5,5,4,4,5,4,5,5,good
14141,hotel_636331,-1,-1,4,3,4,3,3,5,5,5,good
32679,hotel_222985,3,3,4,5,4,4,4,4,4,4,good
56065,hotel_155800,1,0,5,5,4,5,5,5,5,3,good
13445,hotel_199397,2,2,5,5,4,5,5,5,5,3,good
15857,hotel_583034,27,23,3,3,4,4,4,3,2,3,good
21603,hotel_258824,-1,-1,4,5,4,4,4,4,4,4,good
16718,hotel_259330,3,2,3,2,3,2,3,2,2,1,good
38908,hotel_634363,4,4,4,5,3,4,4,5,5,5,good
42917,hotel_236078,9,8,5,5,5,5,5,5,5,5,good
13913,hotel_195943,7,3,2,3,2,2,3,3,2,3,good
3107,hotel_229602,-1,-1,5,5,4,5,5,5,5,4,good
13001,hotel_275180,-1,-1,5,5,4,5,4,4,4,3,good
5446,hotel_190556,4,4,4,4,4,5,3,4,4,4,good
42521,hotel_497689,5,3,5,5,5,5,5,5,5,4,good
6513,hotel_630409,3,2,5,5,5,5,5,5,5,5,good
13981,hotel_632421,3,3,5,5,5,3,5,4,5,3,good
42993,hotel_218479,5,0,3,2,2,3,3,3,2,1,good
30200,hotel_227464,-1,-1,5,4,5,5,5,4,5,5,good
14322,hotel_257312,2,2,5,5,5,5,5,5,5,5,good
33776,hotel_310303,1,1,4,4,4,4,4,5,5,3,good
50794,hotel_618542,-1,-1,4,4,3,4,4,4,4,4,good
22230,hotel_305893,4,4,4,4,3,5,4,5,5,4,good
18624,hotel_498185,8,8,4,4,4,5,5,4,5,5,good
27246,hotel_281828,1,1,5,3,4,5,5,4,5,3,good
26322,hotel_306482,2,2,4,4,4,4,4,3,3,2,good
31049,hotel_218524,9,9,5,5,5,5,5,5,5,5,good
13145,hotel_236350,15,10,4,3,5,5,5,5,5,2,good
23444,hotel_584407,16,15,3,3,4,4,5,4,4,3,good
19150,hotel_199348,-1,-1,3,3,3,2,4,3,4,3,good
44123,hotel_529682,-1,-1,4,4,4,4,4,4,4,4,good
8958,hotel_217616,3,2,2,1,3,4,1,3,1,2,good
24949,hotel_571526,-1,-1,5,5,5,5,5,5,5,4,good
10962,hotel_306175,2,2,3,4,4,3,3,5,4,5,good
54658,hotel_502408,1,1,5,5,5,5,5,5,5,3,good
41198,hotel_256541,14,11,1,1,2,4,1,2,1,3,good
31199,hotel_218524,48,45,4,4,4,4,4,5,5,5,good
14192,hotel_301649,-1,-1,5,5,5,5,5,5,5,5,good
51765,hotel_208454,3,3,5,4,5,5,5,5,5,5,good
22425,hotel_228653,1,1,3,3,4,3,4,4,4,2,good
542,hotel_897108,37,33,4,3,3,4,5,4,5,5,good
32631,hotel_301657,3,2,5,5,5,5,5,5,5,5,good
757,hotel_229151,3,2,2,2,3,4,4,3,3,3,good
36914,hotel_292867,5,3,2,2,1,4,1,1,2,3,good
43505,hotel_501344,3,3,4,4,4,4,4,4,4,4,good
45503,hotel_287670,3,3,4,5,3,5,4,5,5,5,good
9529,hotel_233585,4,4,5,5,5,5,5,5,5,5,good
2583,hotel_224248,3,3,4,4,5,4,5,5,5,5,good
37163,hotel_151832,4,4,4,4,4,2,5,5,5,2,good
41930,hotel_219292,1,1,5,5,4,5,5,5,4,4,good
32833,hotel_313884,33,32,4,4,4,5,5,5,5,5,good
11255,hotel_194278,-1,-1,5,5,4,5,5,5,5,4,good
24246,hotel_284333,-1,-1,4,5,3,4,3,5,4,3,good
17500,hotel_268533,9,9,4,4,4,5,5,4,4,4,good
34588,hotel_100610,1,1,4,3,5,5,5,5,5,3,good
43849,hotel_583280,-1,-1,5,5,5,5,5,5,5,5,good
11611,hotel_313573,4,4,4,4,4,5,4,3,4,4,good
15303,hotel_222959,2,2,5,5,5,4,5,5,5,5,good
41635,hotel_188961,2,2,5,4,5,5,5,5,5,5,good
16469,hotel_239680,1,1,5,4,5,5,5,5,5,4,good
23290,hotel_584407,24,23,3,2,4,5,3,5,4,4,good
52208,hotel_254575,2,1,5,5,5,5,5,5,5,5,good
8476,hotel_320581,-1,-1,5,5,5,5,5,5,5,5,good
28250,hotel_148598,1,0,3,2,4,4,4,3,4,4,good
8875,hotel_297791,-1,-1,5,5,3,4,3,5,5,4,good
44749,hotel_217844,1,1,5,5,5,5,5,5,5,4,good
15747,hotel_583034,5,3,5,3,4,4,4,4,4,3,good
32710,hotel_151671,5,5,4,3,3,2,4,2,4,5,good
1754,hotel_321151,7,6,5,5,5,5,5,5,5,5,good
27298,hotel_235997,3,3,5,4,5,5,5,5,5,4,good
15045,hotel_301577,2,2,2,2,1,3,1,3,2,3,good
19120,hotel_228395,-1,-1,3,3,2,3,2,3,2,1,good
30890,hotel_218524,3,2,5,5,5,5,5,5,5,5,good
50620,hotel_508162,7,6,5,5,5,3,5,4,5,4,good
32350,hotel_620038,2,0,5,5,5,5,5,5,5,4,good
45044,hotel_296915,6,6,5,5,5,5,5,5,5,3,good
54866,hotel_676408,-1,-1,5,4,5,5,5,5,5,5,good
6313,hotel_506158,6,5,5,4,5,5,5,5,5,5,good
49866,hotel_578371,32,10,5,5,5,5,5,5,5,5,good
26061,hotel_232493,1,1,4,5,4,5,5,5,5,4,good
54979,hotel_275799,1,1,5,4,5,4,5,5,5,5,good
9770,hotel_313883,8,3,4,3,3,4,3,2,3,3,good
43924,hotel_233725,11,11,5,5,5,5,5,4,4,3,good
36799,hotel_232819,-1,-1,5,5,5,5,5,5,5,3,good
18285,hotel_150841,13,7,5,5,5,5,5,5,5,5,good
20467,hotel_206936,3,2,3,2,2,3,2,5,3,1,good
44373,hotel_235985,2,2,4,5,4,4,5,5,5,4,good
39762,hotel_235993,-1,-1,5,4,5,5,4,5,5,3,good
55143,hotel_310780,-1,-1,5,4,4,4,5,4,5,4,good
22634,hotel_301583,12,12,5,4,5,5,5,4,5,3,good
48707,hotel_587052,2,2,5,5,5,5,4,4,5,3,good
20837,hotel_590144,2,2,5,4,4,5,4,5,5,5,good
9740,hotel_313883,4,4,5,5,5,5,5,5,5,5,good
27655,hotel_307563,2,2,4,4,3,4,4,4,4,3,good
28724,hotel_259397,4,3,5,5,5,2,5,5,5,3,good
50552,hotel_508162,9,9,5,5,5,5,5,5,5,5,good
47304,hotel_603376,4,4,5,5,5,5,5,5,5,4,good
19960,hotel_228621,-1,-1,4,5,4,5,5,4,4,5,good
27269,hotel_281828,4,0,1,1,4,5,4,4,5,4,good
41416,hotel_543153,5,5,5,5,5,5,5,5,5,5,good
9534,hotel_233585,2,2,5,5,5,5,5,5,5,5,good
131,hotel_290385,1,1,4,4,4,5,4,4,4,3,good
3725,hotel_478252,12,11,5,5,5,5,5,5,5,5,good
29722,hotel_621785,1,1,4,4,4,3,4,3,3,5,good
30432,hotel_112307,3,2,4,4,4,5,3,4,4,4,good
35746,hotel_305813,12,11,5,5,5,5,5,5,5,5,good
32112,hotel_572859,1,0,5,5,5,5,5,5,5,5,good
39552,hotel_230616,4,4,5,4,4,5,5,4,5,5,good
14219,hotel_301649,9,8,4,4,5,3,5,5,5,4,good
15204,hotel_149864,19,18,5,5,3,5,5,5,4,4,good
14940,hotel_296916,11,11,5,5,5,5,5,5,5,5,good
44683,hotel_218482,5,4,4,4,4,3,4,3,4,3,good
29505,hotel_100570,1,0,5,5,5,5,5,5,5,3,good
21843,hotel_190616,1,0,4,4,4,5,4,4,3,4,good
36962,hotel_292867,26,26,4,4,5,5,5,5,4,4,good
54130,hotel_302130,1,1,5,5,4,5,5,5,5,4,good
22733,hotel_625715,3,1,5,5,5,5,5,5,5,5,good
22635,hotel_301583,27,11,3,3,2,3,3,3,3,3,good
46756,hotel_611782,-1,-1,4,4,3,4,4,4,5,3,good
8656,hotel_661034,-1,-1,5,5,4,5,5,5,5,5,good
50154,hotel_578371,10,10,5,5,5,5,5,5,5,5,good
38917,hotel_634363,6,6,4,4,4,5,4,5,4,4,good
50007,hotel_578371,3,0,5,5,4,5,5,5,5,5,good
50374,hotel_199430,1,1,4,4,3,3,4,3,3,3,good
9983,hotel_218486,7,7,5,5,5,5,5,5,5,5,good
25127,hotel_607162,4,2,3,4,4,4,5,5,4,5,good
16635,hotel_223860,-1,-1,5,4,5,4,5,5,5,5,good
3745,hotel_478252,9,9,5,5,4,4,5,5,5,4,good
17019,hotel_579806,6,5,4,4,4,5,4,4,4,4,good
8322,hotel_218523,8,8,5,5,3,5,5,5,5,3,good
31860,hotel_149395,7,7,5,5,4,4,4,4,4,4,good
35801,hotel_305813,6,3,4,5,4,5,4,5,5,5,good
6252,hotel_506158,-1,-1,5,4,5,4,5,4,4,4,good
14038,hotel_299199,3,3,5,5,4,4,5,5,4,5,good
14996,hotel_635006,3,3,4,3,5,4,4,4,4,5,good
47375,hotel_577645,10,10,5,5,5,5,5,4,5,4,good
36045,hotel_114008,43,37,2,2,1,4,1,4,4,2,good
53409,hotel_209382,1,1,3,5,3,2,3,3,3,3,good
23507,hotel_256567,2,2,2,2,2,3,1,2,1,1,good
10674,hotel_149920,-1,-1,5,3,3,5,3,3,3,4,good
31404,hotel_579774,22,16,5,5,5,5,5,5,5,5,good
27860,hotel_190823,5,5,4,4,4,5,4,5,4,3,good
1655,hotel_299568,20,20,5,5,5,5,5,5,5,3,good
43382,hotel_233394,1,0,5,4,4,5,4,5,5,4,good
26156,hotel_232493,4,2,5,5,4,5,5,5,5,5,good
13531,hotel_305931,3,3,4,4,3,4,3,5,4,4,good
8190,hotel_283391,4,2,4,5,4,5,5,4,4,3,good
38746,hotel_208082,-1,-1,5,4,4,5,5,4,5,4,good
5465,hotel_237567,2,2,4,4,4,4,4,3,4,3,good
49595,hotel_578371,1,1,5,5,4,5,5,3,5,3,good
51292,hotel_320038,-1,-1,3,4,5,1,5,5,5,3,good
5043,hotel_149399,4,4,4,5,4,4,3,3,5,3,good
45479,hotel_287670,-1,-1,4,3,4,4,4,4,4,4,good
26611,hotel_224948,3,1,4,4,4,4,4,5,5,3,good
24577,hotel_639686,2,2,5,5,5,5,5,4,3,4,good
23793,hotel_677036,1,0,4,4,4,3,5,4,5,4,good
38563,hotel_555224,2,1,5,5,4,5,5,5,4,5,good
48849,hotel_208453,-1,-1,5,5,5,5,5,5,4,3,good
48263,hotel_148042,7,5,3,2,3,4,3,3,3,1,good
9013,hotel_113317,-1,-1,5,5,5,5,5,5,5,5,good
35988,hotel_114008,3,3,4,4,4,5,4,3,4,3,good
45226,hotel_603403,4,4,5,5,4,5,5,4,4,3,good
52371,hotel_254575,18,16,4,4,3,3,4,4,4,3,good
17903,hotel_124765,2,2,4,5,4,5,5,4,5,5,good
28035,hotel_150842,4,4,5,4,5,5,5,5,5,4,good
20400,hotel_1163894,10,9,5,5,5,5,5,5,5,5,good
21570,hotel_230119,-1,-1,4,3,5,5,4,4,4,4,good
43987,hotel_203000,-1,-1,5,5,5,5,5,5,5,5,good
16292,hotel_122715,-1,-1,4,4,5,3,3,3,3,4,good
13263,hotel_304284,1,1,4,5,3,4,4,4,5,5,good
47057,hotel_301787,5,4,5,5,5,5,5,5,5,5,good
8299,hotel_218523,13,13,5,5,4,5,4,5,5,4,good
31033,hotel_218524,9,7,5,5,5,4,5,5,5,3,good
44206,hotel_313044,6,5,4,5,4,4,5,5,5,5,good
3730,hotel_478252,18,18,5,5,5,5,5,3,5,5,good
2175,hotel_119593,1,1,5,5,4,5,4,4,3,3,good
9791,hotel_243535,1,0,3,3,3,5,4,3,3,1,good
19400,hotel_302392,8,7,5,4,5,5,5,5,5,4,good
37743,hotel_638834,8,8,4,4,4,4,4,4,3,3,good
3577,hotel_478252,25,25,5,5,5,5,5,4,5,5,good
40480,hotel_302249,5,4,5,5,5,5,5,5,5,3,good
26146,hotel_232493,3,0,5,5,3,5,5,5,5,4,good
13638,hotel_302294,1,1,5,5,5,5,5,5,5,5,good
10344,hotel_249712,1,1,5,3,5,5,5,5,5,5,good
46538,hotel_305905,2,1,4,4,5,5,5,3,4,4,good
653,hotel_543518,2,2,5,5,5,4,5,5,5,5,good
29188,hotel_601686,4,4,1,1,1,1,4,1,2,3,good
10681,hotel_149920,7,7,5,5,5,5,5,5,5,2,good
37537,hotel_304289,1,0,5,4,5,4,5,4,5,3,good
13405,hotel_232962,-1,-1,3,4,3,4,4,5,4,4,good
23836,hotel_217803,1,1,3,3,3,5,5,5,5,3,good
2390,hotel_302322,9,6,5,4,4,4,3,4,4,3,good
35085,hotel_232777,-1,-1,4,5,5,4,5,5,5,5,good
25288,hotel_601231,-1,-1,3,3,2,2,2,1,3,3,good
2151,hotel_112154,-1,-1,3,4,3,5,5,5,5,5,good
18033,hotel_126260,6,4,5,5,5,5,5,5,5,3,good
11664,hotel_148043,-1,-1,2,2,2,5,4,2,2,5,good
3882,hotel_478252,38,36,5,5,5,5,5,5,4,4,good
56160,hotel_599363,3,3,5,4,5,5,4,4,3,4,good
9103,hotel_113317,1,1,5,5,5,5,4,4,5,3,good
44618,hotel_218482,7,5,4,4,5,5,5,5,4,3,good
51116,hotel_197666,1,1,2,3,4,3,5,2,2,4,good
50807,hotel_618542,-1,-1,5,4,4,5,5,5,5,3,good
32087,hotel_572859,1,1,4,4,4,4,5,3,4,3,good
9098,hotel_113317,2,2,5,5,5,5,5,5,5,5,good
41504,hotel_229477,4,4,5,4,5,5,5,5,5,5,good
41432,hotel_232781,-1,-1,5,4,4,4,5,5,4,3,good
12324,hotel_262330,10,9,5,4,5,5,5,5,5,5,good
55480,hotel_488853,-1,-1,3,4,3,4,3,3,2,2,good
3369,hotel_478252,6,6,5,5,4,5,5,5,5,3,good
42015,hotel_256582,-1,-1,5,3,5,5,5,5,5,4,good
25833,hotel_231514,4,4,5,4,5,5,5,5,4,3,good
34432,hotel_302435,6,6,4,3,4,4,4,3,4,5,good
1275,hotel_596760,31,31,4,4,5,5,5,5,5,5,good
15516,hotel_300459,-1,-1,4,3,3,3,5,5,4,4,good
40162,hotel_123036,-1,-1,4,4,4,4,4,5,4,4,good
3441,hotel_478252,-1,-1,4,4,4,4,4,3,3,3,good
48310,hotel_148042,19,10,1,1,1,2,1,1,1,1,good
9532,hotel_233585,-1,-1,5,5,5,5,5,5,5,3,good
46262,hotel_281071,3,2,4,3,4,4,5,4,4,5,good
11323,hotel_228375,1,1,5,5,5,5,5,5,5,5,good
29489,hotel_100570,-1,-1,3,2,3,4,2,1,1,4,good
39648,hotel_188937,1,0,5,5,5,4,5,5,5,4,good
34176,hotel_288850,2,2,4,3,4,2,4,3,4,3,good
15241,hotel_149864,5,1,5,5,5,5,5,5,5,5,good
4532,hotel_260822,1,1,5,5,5,5,5,5,5,5,good
34540,hotel_169795,3,3,1,3,3,3,3,1,1,3,good
48602,hotel_559726,2,2,4,4,4,5,5,5,4,3,good
48253,hotel_148042,4,4,4,5,4,3,5,4,5,4,good
22976,hotel_112325,-1,-1,5,5,5,5,5,5,5,5,good
5833,hotel_188975,4,2,5,4,5,5,5,5,5,5,good
19854,hotel_194308,5,4,5,4,5,5,5,5,5,3,good
44212,hotel_313044,2,2,3,3,4,3,4,3,3,3,good
53403,hotel_209382,2,2,5,5,5,5,5,5,5,5,good
44338,hotel_226834,34,34,4,5,3,4,4,3,4,4,good
11028,hotel_632770,7,6,5,5,5,5,5,5,5,5,good
6935,hotel_233863,2,1,2,3,4,4,4,1,1,4,good
4320,hotel_119658,2,2,5,5,4,5,5,5,5,4,good
8492,hotel_320581,-1,-1,5,5,5,5,5,5,5,5,good
52784,hotel_223040,7,7,5,4,5,4,5,4,5,5,good
3418,hotel_478252,6,6,5,5,5,5,5,5,5,5,good
33856,hotel_613711,-1,-1,5,3,5,5,5,5,5,5,good
45520,hotel_199363,1,1,2,3,2,3,1,2,2,1,good
31094,hotel_218524,6,4,4,4,4,4,4,5,5,3,good
26901,hotel_214683,-1,-1,5,5,5,5,5,5,5,5,good
3840,hotel_478252,5,3,4,4,3,4,4,3,4,4,good
28560,hotel_200257,6,4,4,4,4,5,2,2,3,3,good
14041,hotel_299199,8,8,5,4,5,5,5,4,5,3,good
16523,hotel_239680,3,2,5,5,5,5,5,5,5,5,good
46846,hotel_282879,6,4,5,5,5,5,5,5,5,5,good
23549,hotel_563485,-1,-1,5,5,5,5,5,5,5,2,good
13746,hotel_282300,-1,-1,3,3,3,3,3,3,3,5,good
27987,hotel_595677,3,3,4,5,4,3,4,3,4,4,good
29676,hotel_621785,1,1,4,5,5,5,5,5,5,5,good
13914,hotel_236511,-1,-1,5,4,5,5,5,4,4,3,good
30358,hotel_112307,1,1,5,1,4,5,4,4,5,4,good
2053,hotel_229203,5,5,3,3,3,4,4,3,2,3,good
37057,hotel_585204,2,2,5,5,5,5,5,5,5,5,good
55743,hotel_217626,2,2,5,5,5,5,5,5,5,5,good
16907,hotel_259330,7,4,2,2,2,3,3,2,3,1,good
32063,hotel_572859,1,1,5,5,4,4,5,5,5,4,good
40558,hotel_618139,-1,-1,5,4,5,5,5,5,5,5,good
21663,hotel_258824,5,3,3,3,2,5,2,3,2,3,good
42633,hotel_247957,4,4,4,4,5,5,4,5,5,3,good
20976,hotel_151961,4,4,5,5,5,4,5,5,5,5,good
8339,hotel_1126079,-1,-1,5,5,5,5,5,5,5,5,good
4903,hotel_149399,10,8,5,5,5,5,5,5,5,4,good
46929,hotel_256618,2,2,4,3,5,5,5,5,5,3,good
53639,hotel_302040,1,0,4,4,5,5,4,5,2,4,good
19116,hotel_199355,4,4,4,5,5,5,4,4,4,3,good
43059,hotel_621308,5,1,1,1,1,5,1,3,2,4,good
20125,hotel_235513,-1,-1,5,5,5,5,5,4,5,5,good
34284,hotel_234572,3,0,2,2,2,3,3,3,3,5,good
20321,hotel_675165,1,1,5,3,5,2,5,5,5,5,good
27801,hotel_506652,1,1,5,5,5,3,5,3,4,5,good
17092,hotel_111418,1,0,3,3,2,4,2,4,4,3,good
19264,hotel_307557,7,7,5,5,5,5,5,5,5,3,good
55037,hotel_225873,1,1,4,5,4,5,5,5,5,5,good
33750,hotel_150443,8,7,5,5,5,5,5,5,5,5,good
14839,hotel_296916,3,3,5,5,5,5,5,5,4,5,good
36206,hotel_559387,3,3,4,4,5,4,5,5,5,5,good
48085,hotel_234397,3,3,4,4,4,5,4,5,5,3,good
16490,hotel_239680,12,7,3,3,3,3,4,3,3,2,good
27110,hotel_274118,-1,-1,2,1,1,5,5,3,3,3,good
44413,hotel_230905,1,1,5,5,5,5,5,5,5,4,good
46863,hotel_234578,-1,-1,5,4,5,5,5,5,5,5,good
35082,hotel_232777,4,4,5,5,5,4,5,5,5,5,good
5371,hotel_242220,-1,-1,2,2,1,5,1,3,1,1,good
49009,hotel_268240,2,2,5,5,4,3,5,4,5,5,good
54423,hotel_233571,4,2,5,5,5,5,5,5,5,3,good
50710,hotel_306166,-1,-1,5,5,5,5,5,5,5,3,good
10527,hotel_230777,1,1,5,3,5,3,5,5,5,5,good
39256,hotel_115644,7,3,3,3,3,2,4,3,4,3,good
31161,hotel_218524,10,9,4,4,4,4,4,4,5,4,good
50185,hotel_578371,13,11,5,5,4,4,5,4,4,4,good
37335,hotel_230550,2,2,4,5,5,5,5,5,5,1,good
11985,hotel_601486,2,1,4,4,5,4,5,5,4,1,good
38059,hotel_148045,4,1,5,5,5,5,5,5,5,5,good
54056,hotel_119657,1,1,5,5,5,5,5,5,5,3,good
40872,hotel_217546,-1,-1,4,4,4,5,4,5,4,5,good
3063,hotel_256318,-1,-1,5,5,4,5,5,5,5,4,good
18146,hotel_307541,5,5,5,5,5,5,5,5,5,5,good
29649,hotel_621785,1,1,5,5,5,4,5,5,5,5,good
31511,hotel_550019,-1,-1,5,5,5,5,5,5,5,3,good
47341,hotel_577645,6,5,5,5,5,5,5,5,5,5,good
6980,hotel_581477,4,4,5,5,5,5,5,5,5,5,good
46511,hotel_192044,4,1,2,2,2,4,5,2,1,2,good
