id,hotel,reader,helpful,overall,value,room,location,clean,check,service,business,target
44964,' hotel_634363',10,10,4,3,5,4,4,4,3,5,' good'
16275,' hotel_601762',3,1,5,5,5,4,4,5,5,4,' good'
41186,' hotel_558796',-1,-1,5,5,5,5,5,5,5,5,' good'
10076,' hotel_599275',-1,-1,4,5,4,2,5,4,4,4,' good'
19936,' hotel_111418',-1,-1,5,5,5,5,4,5,5,4,' good'
43037,' hotel_151832',2,2,5,5,5,5,5,5,5,5,' good'
11100,' hotel_325383',-1,-1,5,5,5,4,5,5,5,4,' good'
5060,' hotel_317477',3,2,4,4,4,4,4,3,4,4,' good'
28388,' hotel_276421',-1,-1,5,4,4,5,5,4,5,4,' good'
56087,' hotel_559726',1,1,4,3,3,4,4,3,4,4,' good'
27866,' hotel_189397',-1,-1,5,5,5,5,5,5,5,5,' good'
58066,' hotel_578371',-1,-1,5,5,5,5,5,5,5,5,' good'
43131,' hotel_190569',3,3,4,3,4,3,4,3,3,3,' good'
20135,' hotel_804847',14,12,5,4,5,5,5,5,5,4,' good'
12144,' hotel_249712',4,4,4,5,5,5,4,4,4,4,' good'
19133,' hotel_239680',2,2,5,3,5,5,5,5,5,5,' good'
5850,' hotel_149399',-1,-1,5,5,4,5,5,4,4,3,' good'
19763,' hotel_259330',6,5,4,5,4,4,4,5,4,4,' good'
34293,' hotel_230118',-1,-1,4,4,4,4,5,5,4,3,' good'
18313,' hotel_583034',6,6,5,5,5,5,5,5,5,5,' good'
15626,' hotel_675157',-1,-1,5,5,4,5,5,5,5,5,' good'
59605,' hotel_288592',1,1,4,4,5,4,5,4,5,4,' good'
40833,' hotel_302109',3,3,5,4,4,5,5,5,5,3,' good'
30517,' hotel_227459',-1,-1,5,4,4,5,5,4,5,5,' good'
30129,' hotel_305068',3,3,5,4,5,5,5,4,5,5,' good'
49667,' hotel_236078',3,3,5,5,5,5,5,5,5,5,' good'
28722,' hotel_304611',-1,-1,5,5,5,5,4,5,4,5,' good'
60949,' hotel_667612',5,5,5,5,5,5,5,5,5,5,' good'
33006,' hotel_229073',2,2,5,5,5,5,5,5,5,4,' good'
43559,' hotel_230643',5,4,4,4,4,5,4,3,2,4,' good'
29768,' hotel_303033',13,13,5,5,5,5,5,5,5,5,' good'
10108,' hotel_268641',1,0,5,5,5,4,5,5,5,5,' good'
30144,' hotel_305068',3,3,5,3,5,5,5,5,5,3,' good'
11857,' hotel_618996',-1,-1,5,5,5,5,5,5,4,4,' good'
4663,' hotel_275844',1,0,5,5,4,4,5,5,5,5,' good'
19324,' hotel_223860',1,0,5,4,4,5,5,5,5,3,' good'
6714,' hotel_188975',3,1,5,3,5,5,5,5,5,5,' good'
37920,' hotel_222985',1,1,4,3,4,4,3,3,3,3,' good'
61175,' hotel_228809',7,6,4,5,4,4,5,5,5,3,' good'
13522,' hotel_236040',9,8,5,5,3,5,5,5,5,3,' good'
51749,' hotel_217844',2,2,4,4,5,5,4,4,4,4,' good'
58579,' hotel_508162',8,4,5,5,5,5,5,5,5,5,' good'
44385,' hotel_1191442',-1,-1,4,5,3,5,3,3,4,4,' good'
29713,' hotel_674915',1,1,5,5,5,5,5,4,4,5,' good'
7417,' hotel_306143',1,1,4,3,4,5,4,5,4,4,' good'
39175,' hotel_306377',-1,-1,4,4,3,4,4,4,4,4,' good'
54492,' hotel_647855',4,3,4,4,3,2,4,3,3,3,' good'
44163,' hotel_677173',-1,-1,5,5,5,4,5,5,5,5,' good'
45895,' hotel_188937',3,2,5,5,5,5,5,5,5,5,' good'
50971,' hotel_203000',-1,-1,4,4,4,4,5,3,3,4,' good'
29301,' hotel_607162',2,2,5,4,5,4,4,5,4,3,' good'
30938,' hotel_224948',4,4,5,5,5,3,5,5,5,4,' good'
26710,' hotel_112325',-1,-1,4,4,4,5,4,5,5,4,' good'
36908,' hotel_188732',6,6,4,3,3,5,5,5,5,5,' good'
11802,' hotel_611193',6,6,5,5,5,5,5,5,5,5,' good'
34651,' hotel_266625',1,1,5,5,4,5,4,5,5,4,' good'
59306,' hotel_291544',1,1,4,3,4,3,3,4,5,2,' good'
26913,' hotel_584407',6,3,5,5,5,5,5,5,5,5,' good'
3180,' hotel_289202',1,1,5,4,5,4,5,5,5,5,' good'
43102,' hotel_190569',1,1,4,5,5,5,5,5,4,4,' good'
5445,' hotel_556595',-1,-1,4,4,4,4,4,4,3,3,' good'
29353,' hotel_302175',2,2,4,4,4,4,4,5,4,5,' good'
52662,' hotel_222984',6,6,5,5,5,5,5,5,5,5,' good'
28954,' hotel_600113',1,1,5,4,5,5,5,5,5,4,' good'
45028,' hotel_634363',10,9,5,5,4,5,4,4,4,5,' good'
20963,' hotel_126260',1,1,5,4,5,5,5,4,5,4,' good'
9543,' hotel_587612',1,1,5,5,5,5,5,5,5,4,' good'
56105,' hotel_559726',3,3,5,5,5,5,5,4,5,5,' good'
47085,' hotel_100587',1,1,5,4,4,4,5,5,5,4,' good'
44610,' hotel_483102',9,9,5,5,5,5,5,5,5,5,' good'
7027,' hotel_233880',-1,-1,5,5,5,5,5,5,5,4,' good'
57159,' hotel_228419',7,7,4,4,5,5,5,5,5,5,' good'
14642,' hotel_217807',-1,-1,4,5,4,4,4,4,4,4,' good'
61551,' hotel_203921',2,2,5,5,5,3,5,5,5,5,' good'
15471,' hotel_282590',12,12,4,5,5,5,4,4,5,4,' good'
36767,' hotel_265628',2,2,4,4,3,4,4,4,3,3,' good'
9979,' hotel_233611',1,1,4,4,5,4,5,4,4,3,' good'
57238,' hotel_578371',8,7,5,5,5,5,5,5,5,5,' good'
61444,' hotel_506418',-1,-1,5,4,5,5,5,4,5,3,' good'
5406,' hotel_514340',-1,-1,5,5,5,5,5,5,5,4,' good'
54987,' hotel_236068',-1,-1,5,5,4,5,5,5,5,3,' good'
50851,' hotel_233725',3,3,5,5,3,5,4,4,4,1,' good'
20715,' hotel_615153',2,2,4,4,5,4,5,4,4,4,' good'
33457,' hotel_229621',5,4,5,5,5,5,5,5,5,4,' good'
41207,' hotel_558796',16,16,5,5,5,5,5,5,5,5,' good'
62269,' hotel_302133',4,2,5,4,5,5,5,5,5,5,' good'
55133,' hotel_309355',1,1,5,5,5,5,5,5,5,5,' good'
20417,' hotel_268533',3,3,4,5,5,5,5,5,5,5,' good'
13097,' hotel_194278',1,1,4,5,4,5,5,5,5,4,' good'
61903,' hotel_269966',5,4,4,4,4,4,5,5,5,4,' good'
51146,' hotel_320013',8,8,5,5,5,4,5,5,4,4,' good'
54068,' hotel_307326',6,6,4,4,4,5,5,5,5,4,' good'
43273,' hotel_306176',3,3,4,5,2,4,4,4,4,3,' good'
16022,' hotel_489096',2,2,5,4,5,5,5,2,4,5,' good'
3992,' hotel_478252',2,2,4,5,4,5,5,5,5,4,' good'
59702,' hotel_614244',1,1,5,5,5,4,5,5,5,5,' good'
33769,' hotel_299128',6,2,4,4,4,4,5,5,5,5,' good'
3409,' hotel_191046',3,3,5,5,4,5,5,5,4,4,' good'
15099,' hotel_301619',-1,-1,5,5,4,4,5,5,5,4,' good'
20424,' hotel_268533',5,5,5,4,5,5,5,5,5,5,' good'
36117,' hotel_218524',4,3,5,5,5,5,5,5,5,5,' good'
40387,' hotel_483134',3,3,5,5,4,3,5,4,5,3,' good'
51637,' hotel_218482',6,4,5,4,4,4,5,5,5,2,' good'
20797,' hotel_632118',1,1,4,5,3,5,4,5,4,5,' good'
41267,' hotel_305813',5,4,5,5,5,5,5,5,5,5,' good'
24390,' hotel_151961',2,2,4,4,4,5,5,5,4,5,' good'
9499,' hotel_229160',1,1,5,3,4,4,5,4,4,3,' good'
24477,' hotel_224957',3,3,4,4,2,5,4,3,4,4,' good'
33324,' hotel_228648',-1,-1,4,3,3,5,4,4,3,2,' good'
32048,' hotel_256652',2,1,5,5,5,3,4,5,5,4,' good'
47326,' hotel_150855',3,3,4,4,3,4,4,4,3,4,' good'
2677,' hotel_302322',3,1,5,5,5,3,5,5,4,4,' good'
12944,' hotel_113940',4,4,5,5,5,5,5,5,5,3,' good'
11978,' hotel_249712',2,1,4,4,4,5,5,5,5,3,' good'
18867,' hotel_301413',-1,-1,4,3,4,5,4,5,5,3,' good'
40400,' hotel_198085',1,1,5,5,5,5,5,5,4,4,' good'
32409,' hotel_595677',-1,-1,5,5,5,5,5,5,5,3,' good'
60794,' hotel_286582',-1,-1,5,5,4,5,5,5,5,4,' good'
1112,' hotel_292158',1,1,5,5,5,5,5,5,5,4,' good'
35768,' hotel_218524',9,9,5,5,5,4,5,5,5,4,' good'
23760,' hotel_1163894',7,7,5,5,5,5,5,5,5,5,' good'
56605,' hotel_197636',-1,-1,4,3,4,5,4,4,4,4,' good'
42970,' hotel_943738',3,3,4,4,5,4,5,5,4,5,' good'
58149,' hotel_578371',-1,-1,5,5,5,5,5,5,5,4,' good'
10846,' hotel_209583',6,6,4,4,3,4,4,3,3,3,' good'
27913,' hotel_224951',1,1,4,4,3,5,4,4,4,3,' good'
51382,' hotel_235985',-1,-1,4,5,4,5,5,5,5,5,' good'
42583,' hotel_232819',-1,-1,5,5,5,5,5,5,5,5,' good'
51744,' hotel_217844',1,0,4,4,4,4,4,4,3,3,' good'
32636,' hotel_150842',17,16,5,5,4,5,4,4,5,5,' good'
44366,' hotel_151713',12,5,4,4,5,5,5,5,5,3,' good'
41350,' hotel_305813',6,5,5,5,5,5,5,5,5,5,' good'
54685,' hotel_577645',-1,-1,5,5,5,5,5,5,5,3,' good'
51928,' hotel_300855',1,1,5,5,5,5,5,5,5,5,' good'
15243,' hotel_236350',8,5,5,5,5,5,5,5,5,5,' good'
6374,' hotel_237567',1,1,5,5,5,5,5,5,5,5,' good'
16851,' hotel_265343',-1,-1,5,5,4,4,5,5,5,4,' good'
3919,' hotel_478252',3,3,4,5,5,5,5,5,5,5,' good'
6987,' hotel_256637',1,1,5,5,5,5,5,5,4,4,' good'
53932,' hotel_781663',-1,-1,5,5,5,5,5,5,5,5,' good'
27238,' hotel_584407',1,1,5,5,5,5,5,5,5,5,' good'
17472,' hotel_224168',2,2,5,5,5,5,5,5,5,5,' good'
44459,' hotel_202459',-1,-1,5,5,5,4,5,5,5,5,' good'
53135,' hotel_622666',-1,-1,4,4,4,4,3,4,4,3,' good'
46412,' hotel_224783',8,5,5,5,5,5,5,4,4,3,' good'
36404,' hotel_579774',1,1,4,5,2,4,5,2,2,3,' good'
61177,' hotel_228809',10,10,4,5,5,4,5,5,4,3,' good'
34744,' hotel_266625',7,6,4,4,4,4,4,3,3,4,' good'
225,' hotel_230875',1,1,5,3,5,5,5,5,5,4,' good'
62870,' hotel_233571',4,3,4,4,4,5,5,4,5,5,' good'
27744,' hotel_111444',-1,-1,5,5,5,5,5,5,5,5,' good'
58201,' hotel_578371',6,4,5,5,4,5,5,5,5,5,' good'
5590,' hotel_149399',3,3,5,5,5,5,5,5,5,5,' good'
31662,' hotel_281828',-1,-1,5,5,5,5,5,5,5,5,' good'
49992,' hotel_190158',1,1,4,5,4,5,4,4,4,4,' good'
38758,' hotel_228728',-1,-1,5,5,5,5,5,5,5,5,' good'
37887,' hotel_301657',-1,-1,5,5,5,5,5,5,5,5,' good'
52547,' hotel_648108',11,11,5,5,5,5,5,5,5,5,' good'
18856,' hotel_301413',4,4,5,5,4,5,5,5,5,5,' good'
48558,' hotel_219292',3,3,4,5,4,4,4,4,4,4,' good'
8661,' hotel_620136',1,1,5,4,5,2,5,5,5,5,' good'
31899,' hotel_149921',1,1,4,4,3,4,4,5,4,5,' good'
62805,' hotel_197794',25,3,5,5,5,5,5,5,5,5,' good'
54755,' hotel_223041',-1,-1,4,3,4,4,4,4,4,5,' good'
44574,' hotel_483102',1,1,4,4,4,5,5,4,4,5,' good'
56525,' hotel_256565',-1,-1,5,4,5,4,5,5,5,3,' good'
22871,' hotel_120988',4,4,5,5,5,5,5,5,5,4,' good'
60545,' hotel_254575',10,9,5,5,5,5,5,5,5,4,' good'
35749,' hotel_218524',5,3,4,4,3,5,4,4,4,3,' good'
22896,' hotel_289019',1,1,5,5,5,5,5,5,5,5,' good'
23647,' hotel_671552',1,1,5,5,4,5,5,5,5,5,' good'
32525,' hotel_595677',8,8,5,5,5,5,5,5,5,5,' good'
59331,' hotel_112303',1,1,4,5,4,5,5,5,5,3,' good'
1467,' hotel_596760',41,40,4,5,5,5,5,5,5,5,' good'
11693,' hotel_218486',3,2,5,5,4,5,5,4,5,5,' good'
38909,' hotel_195703',-1,-1,5,5,5,5,5,5,5,5,' good'
60099,' hotel_208454',16,11,5,5,5,5,5,5,5,4,' good'
58794,' hotel_299526',4,3,5,5,4,5,4,4,3,5,' good'
62836,' hotel_233571',1,1,4,4,5,4,5,4,5,3,' good'
32281,' hotel_506652',6,6,5,5,5,5,5,5,5,5,' good'
26958,' hotel_584407',4,4,5,4,5,5,5,5,5,5,' good'
30089,' hotel_305068',-1,-1,5,4,4,5,5,5,5,4,' good'
13212,' hotel_192064',1,1,4,4,5,5,5,4,5,4,' good'
35152,' hotel_227464',1,1,5,4,5,5,5,5,5,3,' good'
12032,' hotel_249712',2,2,5,5,5,5,5,5,5,5,' good'
21551,' hotel_256622',-1,-1,5,5,5,5,4,5,5,5,' good'
40725,' hotel_590208',-1,-1,5,5,4,4,4,4,4,4,' good'
33149,' hotel_200257',-1,-1,5,5,5,5,5,5,5,4,' good'
45184,' hotel_634363',38,37,5,5,4,5,4,3,5,5,' good'
61669,' hotel_203921',11,10,5,5,4,4,5,5,5,4,' good'
49158,' hotel_150849',3,3,5,5,4,5,5,5,5,5,' good'
9410,' hotel_305861',9,9,4,4,4,4,4,3,4,4,' good'
40988,' hotel_240893',-1,-1,4,4,3,4,4,5,5,5,' good'
23084,' hotel_238594',3,3,5,5,5,5,5,5,5,4,' good'
59518,' hotel_530406',2,2,5,4,4,5,5,5,5,4,' good'
16426,' hotel_301649',1,1,5,4,5,3,5,5,5,3,' good'
52769,' hotel_289670',-1,-1,5,5,5,5,5,5,5,5,' good'
4814,' hotel_647813',9,9,5,5,5,5,5,5,5,5,' good'
3708,' hotel_585836',3,2,5,3,5,4,5,5,5,5,' good'
44609,' hotel_483102',1,1,5,4,5,5,5,5,5,5,' good'
8261,' hotel_611114',12,11,4,5,4,3,4,4,5,3,' good'
60288,' hotel_290014',2,2,5,5,5,4,5,5,5,5,' good'
64536,' hotel_224221',6,5,4,4,4,5,5,5,4,3,' good'
45551,' hotel_115644',12,7,5,3,5,5,5,5,5,5,' good'
36252,' hotel_218524',-1,-1,5,5,5,5,5,5,5,3,' good'
47617,' hotel_626262',-1,-1,4,5,4,5,5,5,4,3,' good'
39502,' hotel_217630',1,1,5,4,4,5,4,5,4,4,' good'
41172,' hotel_558796',5,4,5,5,4,4,5,5,5,5,' good'
54996,' hotel_309580',3,3,4,4,4,4,4,4,4,4,' good'
22072,' hotel_573658',1,0,5,5,4,5,4,5,4,4,' good'
30719,' hotel_265071',-1,-1,4,4,5,4,5,5,5,5,' good'
47337,' hotel_150855',9,7,5,5,4,5,5,5,5,5,' good'
4584,' hotel_478252',9,9,5,5,5,4,5,5,5,5,' good'
19221,' hotel_239680',5,3,4,4,4,4,5,3,5,5,' good'
64635,' hotel_256540',-1,-1,5,5,5,4,4,4,5,3,' good'
41215,' hotel_558796',1,1,5,5,5,5,5,5,5,5,' good'
59821,' hotel_208454',1,1,5,5,5,5,5,5,5,5,' good'
38075,' hotel_313884',15,15,5,5,5,5,5,5,5,4,' good'
12834,' hotel_632770',8,7,4,3,4,5,4,2,5,4,' good'
33528,' hotel_229478',-1,-1,4,4,4,4,4,5,4,4,' good'
5587,' hotel_149399',5,4,5,5,4,5,5,4,4,4,' good'
30757,' hotel_282185',1,1,4,4,5,5,5,5,5,4,' good'
60804,' hotel_286582',1,1,4,5,5,4,5,5,5,5,' good'
31598,' hotel_152474',5,5,4,5,4,3,5,5,5,4,' good'
39820,' hotel_242435',-1,-1,5,5,5,5,5,5,5,5,' good'
11156,' hotel_114134',4,3,5,5,5,5,5,5,5,5,' good'
23587,' hotel_237572',1,1,5,5,4,5,5,5,5,4,' good'
11135,' hotel_114134',3,3,4,5,4,5,5,5,5,5,' good'
63021,' hotel_183057',7,6,4,5,4,5,3,4,4,4,' good'
22053,' hotel_232977',-1,-1,4,3,4,4,4,4,5,4,' good'
14998,' hotel_194317',9,8,5,4,4,5,4,4,4,4,' good'
20126,' hotel_804847',11,11,4,5,4,5,4,4,4,5,' good'
49214,' hotel_497689',5,3,5,5,5,5,5,5,4,4,' good'
23159,' hotel_194308',2,2,5,4,5,5,5,5,5,4,' good'
21764,' hotel_223955',1,1,5,5,5,5,5,5,5,4,' good'
31495,' hotel_529517',-1,-1,4,4,4,4,4,5,5,4,' good'
33748,' hotel_299128',5,5,4,4,3,4,3,5,4,4,' good'
16358,' hotel_100602',-1,-1,4,5,4,3,5,4,4,4,' good'
11172,' hotel_114134',5,5,5,3,4,5,5,5,5,5,' good'
53300,' hotel_209424',1,0,4,5,4,5,4,4,4,4,' good'
14025,' hotel_307368',4,4,4,3,4,2,4,2,4,3,' good'
46928,' hotel_618139',1,1,4,5,4,4,4,5,5,4,' good'
50659,' hotel_301468',1,1,5,5,5,5,5,5,5,5,' good'
59181,' hotel_197666',1,1,4,3,4,4,4,4,4,4,' good'
6721,' hotel_188975',-1,-1,5,3,5,5,5,5,5,5,' good'
14034,' hotel_307368',2,1,5,5,5,4,5,5,5,5,' good'
854,' hotel_229151',1,1,4,5,4,5,4,5,4,3,' good'
31869,' hotel_149921',2,2,4,4,4,4,4,4,4,4,' good'
35772,' hotel_218524',12,12,5,5,5,5,5,5,5,5,' good'
57667,' hotel_578371',6,4,4,2,5,5,5,5,5,3,' good'
61293,' hotel_255674',4,3,5,5,4,5,5,5,5,5,' good'
33640,' hotel_498328',1,1,4,5,5,5,5,5,5,5,' good'
35054,' hotel_238569',3,3,5,5,5,5,5,5,5,5,' good'
48303,' hotel_280630',1,1,4,4,5,4,5,5,5,5,' good'
2233,' hotel_612263',2,2,5,5,5,5,5,5,5,5,' good'
48136,' hotel_595373',3,2,4,4,5,2,5,4,5,5,' good'
9933,' hotel_503506',-1,-1,4,4,4,4,4,4,4,3,' good'
38264,' hotel_236198',-1,-1,5,5,3,5,3,5,5,5,' good'
50190,' hotel_233465',-1,-1,5,5,4,5,5,5,5,3,' good'
3757,' hotel_156507',-1,-1,5,5,4,5,5,4,5,4,' good'
34242,' hotel_230118',-1,-1,4,4,5,5,5,5,5,3,' good'
9342,' hotel_277657',3,3,4,4,4,5,3,5,3,5,' good'
20651,' hotel_219988',8,8,5,5,4,5,5,5,5,3,' good'
48462,' hotel_268228',-1,-1,4,3,5,5,5,5,5,3,' good'
39964,' hotel_214680',2,2,5,5,4,5,4,5,5,4,' good'
35067,' hotel_238569',3,3,5,5,5,5,5,5,5,5,' good'
60305,' hotel_290014',-1,-1,5,5,5,4,5,5,5,4,' good'
14486,' hotel_209422',-1,-1,5,5,5,5,5,5,5,5,' good'
968,' hotel_292158',6,6,5,5,5,5,5,5,5,5,' good'
47726,' hotel_256541',3,2,4,4,4,4,4,4,4,3,' good'
18469,' hotel_256666',1,1,5,4,5,5,5,5,5,4,' good'
31780,' hotel_232975',1,1,4,4,3,3,4,4,3,4,' good'
61901,' hotel_269966',4,4,5,5,5,5,5,5,5,5,' good'
34042,' hotel_151022',4,3,4,4,4,4,5,5,5,3,' good'
29529,' hotel_296175',-1,-1,5,5,5,5,5,5,5,5,' good'
37877,' hotel_301657',12,12,5,5,4,5,5,5,5,5,' good'
10037,' hotel_661034',1,1,5,5,5,5,5,5,5,5,' good'
16727,' hotel_259337',23,20,5,4,5,5,5,5,5,3,' good'
4727,' hotel_558003',1,1,5,5,4,5,4,4,4,4,' good'
46175,' hotel_235993',1,1,5,5,5,5,5,5,5,5,' good'
32315,' hotel_306186',3,3,4,4,5,4,4,3,3,5,' good'
21020,' hotel_126260',3,3,5,5,5,5,5,5,5,5,' good'
23957,' hotel_793789',-1,-1,4,5,5,4,5,4,4,5,' good'
1670,' hotel_268429',-1,-1,4,4,4,4,5,5,5,3,' good'
9102,' hotel_611703',14,12,4,4,4,4,5,2,5,5,' good'
50146,' hotel_230460',-1,-1,5,5,4,5,4,5,4,4,' good'
16126,' hotel_236511',1,1,5,5,5,5,5,5,5,4,' good'
1952,' hotel_321151',-1,-1,4,4,4,5,4,5,5,5,' good'
11741,' hotel_307610',6,6,5,4,3,5,4,4,4,3,' good'
60192,' hotel_758191',-1,-1,4,4,5,5,5,4,5,5,' good'
35832,' hotel_218524',3,3,4,5,5,3,5,5,5,3,' good'
2780,' hotel_302322',-1,-1,4,4,5,4,4,3,4,3,' good'
60345,' hotel_290014',-1,-1,5,4,4,3,5,4,4,3,' good'
2809,' hotel_205771',2,2,5,4,5,5,5,5,5,3,' good'
37185,' hotel_572859',2,1,4,2,4,3,5,5,4,5,' good'
4093,' hotel_478252',13,12,4,4,5,5,5,3,5,4,' good'
13822,' hotel_281658',4,4,5,5,5,4,5,5,4,4,' good'
51170,' hotel_313044',1,1,4,4,4,3,4,3,4,4,' good'
33831,' hotel_601686',2,2,4,5,5,2,5,5,5,5,' good'
21827,' hotel_230574',3,3,5,4,5,5,5,5,5,4,' good'
50170,' hotel_233465',1,1,5,5,5,5,5,5,5,5,' good'
50149,' hotel_230460',-1,-1,5,4,5,5,5,5,4,3,' good'
38586,' hotel_654030',1,0,5,4,5,5,5,4,5,4,' good'
14961,' hotel_194317',-1,-1,4,4,3,5,5,4,4,3,' good'
3763,' hotel_156507',6,6,5,5,4,5,5,5,5,4,' good'
29729,' hotel_590284',-1,-1,5,5,5,5,5,5,5,4,' good'
35908,' hotel_218524',5,3,4,4,4,4,4,5,4,4,' good'
1933,' hotel_321151',1,1,5,5,5,5,5,5,5,5,' good'
50948,' hotel_203000',3,3,5,5,5,5,5,5,5,5,' good'
24650,' hotel_284258',-1,-1,5,4,5,5,5,4,5,4,' good'
46945,' hotel_618139',3,1,5,5,5,5,5,5,5,5,' good'
30728,' hotel_282185',1,1,4,4,4,4,4,4,4,3,' good'
6951,' hotel_256637',2,2,5,4,5,5,5,3,3,4,' good'
49838,' hotel_307616',6,5,5,3,3,5,4,5,4,4,' good'
62010,' hotel_302040',13,11,5,5,5,5,5,5,5,5,' good'
28138,' hotel_662530',1,1,4,5,4,4,3,4,4,3,' good'
61103,' hotel_228809',1,1,4,4,4,4,4,5,3,3,' good'
30973,' hotel_224948',3,3,4,4,4,4,5,5,5,3,' good'
20614,' hotel_219988',1,1,4,4,4,5,4,4,4,4,' good'
38114,' hotel_313884',11,11,4,5,4,4,5,4,5,2,' good'
55905,' hotel_120684',4,4,5,4,4,5,5,5,4,5,' good'
3315,' hotel_275841',-1,-1,5,5,5,5,5,5,5,3,' good'
27933,' hotel_119665',-1,-1,5,5,5,5,5,5,5,3,' good'
16653,' hotel_259337',20,20,4,4,5,5,5,3,4,3,' good'
